rank,path,subject_id,date_id,gesture,repetition,correctness,posture,label,task,mahalanobis_sq,score01,speed,accel,jerk,smoothness
151,data/RawData/204_18_2_34_2_chair.txt,204,18,2,34,2,chair,chair,chair,1.6146640649022517,0.8222748815165877,0.0,0.011526683252105433,0.9884760579343448,2.274056142882986e-06
152,data/RawData/206_18_6_6_1_chair.txt,206,18,6,6,1,chair,chair,chair,1.6027390857370971,0.8210900473933649,0.0,0.0,1.0157994542652145,2.275259910479228e-06
153,data/RawData/302_18_6_3_1_chair.txt,302,18,6,3,1,chair,chair,chair,1.460657006162843,0.8199052132701422,2.8211872373118437e-05,0.005323800627974634,0.9946453225025135,2.664996453856549e-06
154,data/RawData/206_18_6_13_2_chair.txt,206,18,6,13,2,chair,chair,chair,1.4515515762963564,0.8187203791469194,0.0,0.008627354031590106,0.9913908152070557,2.9430739724991204e-06
155,data/RawData/204_18_3_28_2_chair.txt,204,18,3,28,2,chair,chair,chair,1.450131088013777,0.8175355450236966,0.0,0.012121947635345293,0.9879001013829155,3.1013169954091413e-06
156,data/RawData/101_18_6_11_1_chair.txt,101,18,6,11,1,chair,chair,chair,1.4096143706999678,0.816350710900474,4.166764345921034e-05,0.0,1.0292109902966111,2.7634050065617597e-06
157,data/RawData/206_18_0_4_1_chair.txt,206,18,0,4,1,chair,chair,chair,1.4084788596718212,0.8151658767772512,0.0,0.007192372292927124,0.9928091118043169,3.1014792691465803e-06
158,data/RawData/204_18_2_37_2_chair.txt,204,18,2,37,2,chair,chair,chair,1.4037204693950125,0.8139810426540285,0.0,0.009290341421442047,0.9907278160919439,3.1434198463804555e-06
159,data/RawData/206_18_6_5_1_chair.txt,206,18,6,5,1,chair,chair,chair,1.294026948468284,0.8127962085308057,0.0,0.018221472802960978,0.9817931233532644,3.1918628847909466e-06
160,data/RawData/204_18_8_5_2_chair.txt,204,18,8,5,2,chair,chair,chair,1.2662960227717823,0.8116113744075829,5.7591870827180065e-05,0.0037146416501971607,0.9962230196059662,4.746872219843703e-06
161,data/RawData/206_18_0_3_1_chair.txt,206,18,0,3,1,chair,chair,chair,1.261896055421305,0.8104265402843602,0.0,0.007838623865998049,0.9921831270143137,3.7385613451924852e-06
162,data/RawData/105_18_1_9_1_chair.txt,105,18,1,9,1,chair,chair,chair,1.2486924850461696,0.8092417061611374,1.4684710495148782e-05,0.017228288499694783,0.9827535864811666,3.4403078427148994e-06
163,data/RawData/305_18_4_6_1_chair.txt,305,18,4,6,1,chair,chair,chair,1.2391935563159027,0.8080568720379147,5.856538156282969e-05,0.022516340999217205,0.9774217108513421,3.382767070915436e-06
164,data/RawData/302_18_6_5_1_chair.txt,302,18,6,5,1,chair,chair,chair,1.2380822520686672,0.806872037914692,4.840310231964397e-05,0.0,1.0156854067234193,3.3661693704860704e-06
165,data/RawData/101_18_6_8_1_chair.txt,101,18,6,8,1,chair,chair,chair,1.2010119760678004,0.8056872037914692,0.00014292862619380022,0.018081203102182197,0.9817725154382916,3.3528324997801095e-06
166,data/RawData/206_18_3_15_2_chair.txt,206,18,3,15,2,chair,chair,chair,1.1793333220280529,0.8045023696682464,0.0,0.0,1.0006490304562083,3.835763397774117e-06
167,data/RawData/102_18_6_11_1_chair.txt,102,18,6,11,1,chair,chair,chair,1.052936343385994,0.8033175355450237,9.391022801099848e-05,0.0,1.0056679543206277,4.27630658064592e-06
168,data/RawData/204_18_3_31_2_chair.txt,204,18,3,31,2,chair,chair,chair,1.0267128506207917,0.8021327014218009,0.00010148487919119675,0.0,1.022460751939908,4.516532679499762e-06
169,data/RawData/301_18_1_6_1_chair.txt,301,18,1,6,1,chair,chair,chair,0.9934532069211456,0.8009478672985783,7.624625396892173e-06,0.001247598164671112,0.9987384617832051,6.315425720361979e-06
170,data/RawData/301_18_6_4_1_chair.txt,301,18,6,4,1,chair,chair,chair,0.9425611752820641,0.7997630331753555,2.995767011651374e-05,0.0020419252553769618,0.997922971424799,5.145648646631257e-06
171,data/RawData/301_18_0_2_1_chair.txt,301,18,0,2,1,chair,chair,chair,0.9098490436152661,0.7985781990521327,1.2584637114888479e-05,0.0018786594280034742,0.9981019298542643,6.826079518358967e-06
172,data/RawData/102_18_6_12_1_chair.txt,102,18,6,12,1,chair,chair,chair,0.8788459252083025,0.79739336492891,9.565181891542391e-05,0.016415228839903005,0.983482091783622,7.02755642167682e-06
173,data/RawData/102_18_4_11_1_chair.txt,102,18,4,11,1,chair,chair,chair,0.740431166330139,0.7962085308056872,0.00017973841805736507,0.0,1.024941968882324,6.702077596492061e-06
174,data/RawData/101_18_6_9_1_chair.txt,101,18,6,9,1,chair,chair,chair,0.7191636802976749,0.7950236966824644,0.00011442521388198431,0.01784313772106577,0.9820355933050887,6.8437585730964415e-06
175,data/RawData/102_18_6_10_1_chair.txt,102,18,6,10,1,chair,chair,chair,0.6936926464693893,0.7938388625592417,0.0002002030835547793,0.0,1.0337909131578018,6.706587205371038e-06
176,data/RawData/204_18_8_4_2_chair.txt,204,18,8,4,2,chair,chair,chair,0.6695317477938723,0.792654028436019,2.101441420780812e-05,0.0010404936130876373,0.9989296111089526,8.880862258325473e-06
177,data/RawData/301_18_1_3_1_chair.txt,301,18,1,3,1,chair,chair,chair,0.644025923666898,0.7914691943127962,7.275958105549356e-06,0.0005628285261133815,0.9994202704224494,9.625091778999568e-06
178,data/RawData/204_18_4_2_1_chair.txt,204,18,4,2,1,chair,chair,chair,0.5959058192292422,0.7902843601895735,0.0,0.0056968275426579895,0.994304530050284,7.819483742728626e-06
179,data/RawData/206_18_5_17_2_chair.txt,206,18,5,17,2,chair,chair,chair,0.5557014922683488,0.7890995260663507,0.00021963514809237645,0.0,1.017788152653411,8.692666803285264e-06
180,data/RawData/301_18_1_5_1_chair.txt,301,18,1,5,1,chair,chair,chair,0.5148044451555642,0.7879146919431279,2.521418980521957e-05,0.00018030270284330157,0.9997825912716326,1.1891833776357738e-05
181,data/RawData/204_18_8_2_2_chair.txt,204,18,8,2,2,chair,chair,chair,0.4795765182255322,0.7867298578199052,0.0,0.00022488154825099668,0.9997633023647621,1.2115348348473644e-05
182,data/RawData/206_18_6_7_2_chair.txt,206,18,6,7,2,chair,chair,chair,0.47471394097483055,0.7855450236966824,0.00013976874766309476,0.0,1.0373739523686012,1.0854321366581519e-05
183,data/RawData/301_18_1_4_1_chair.txt,301,18,1,4,1,chair,chair,chair,0.47153327281504614,0.7843601895734598,8.837714862051448e-06,0.0021874215904687305,0.9977909969821515,1.2743710397282093e-05
184,data/RawData/304_18_8_1_1_chair.txt,304,18,8,1,1,chair,chair,chair,0.41027742354473634,0.783175355450237,9.688861893784749e-05,0.0,1.022666742530651,1.2524904739644249e-05
185,data/RawData/103_18_7_11_1_chair.txt,103,18,7,11,1,chair,chair,chair,0.3658641319889142,0.7819905213270142,3.989400335848815e-05,0.0,1.0015760371909057,0.0002936774798075895
186,data/RawData/106_18_1_11_1_chair.txt,106,18,1,11,1,chair,chair,chair,0.36461909084848104,0.7808056872037915,5.2209151952737625e-05,0.0,1.000771835331573,0.0002955864649349597
187,data/RawData/106_18_8_11_1_chair.txt,106,18,8,11,1,chair,chair,chair,0.3613354681270696,0.7796208530805687,4.9017136300503004e-05,0.0,1.0005688521390872,0.00026344597376870517
188,data/RawData/103_18_7_9_1_chair.txt,103,18,7,9,1,chair,chair,chair,0.3606059820376366,0.7784360189573459,4.3973771986496234e-05,0.0,1.0014134489119748,0.0002096801162989301
189,data/RawData/106_18_1_9_1_chair.txt,106,18,1,9,1,chair,chair,chair,0.3601958970511969,0.7772511848341233,4.73909200231578e-05,0.0,1.000366459080194,0.00023484588105038957
190,data/RawData/301_18_1_2_1_chair.txt,301,18,1,2,1,chair,chair,chair,0.35933340810963865,0.7760663507109005,9.887113102215653e-06,0.012365369758094527,0.9876082427617522,1.650036426816842e-05
191,data/RawData/103_18_7_10_1_chair.txt,103,18,7,10,1,chair,chair,chair,0.3577157107614898,0.7748815165876777,4.44928311243798e-05,0.0,1.0004936588268758,0.00025864408742472164
192,data/RawData/106_18_8_10_1_chair.txt,106,18,8,10,1,chair,chair,chair,0.3567850438047582,0.773696682464455,4.2382650081770494e-05,0.0,1.0000307239034145,0.0002337436925655873
193,data/RawData/204_18_8_12_1_chair.txt,204,18,8,12,1,chair,chair,chair,0.3562481433396706,0.7725118483412322,2.8005540480218476e-05,0.0,1.0018114010447645,0.00017474569912467723
194,data/RawData/106_18_8_7_1_chair.txt,106,18,8,7,1,chair,chair,chair,0.35498569593738905,0.7713270142180095,4.036390668706163e-05,0.0,1.0010386932940798,0.0001842719416921254
195,data/RawData/103_18_8_12_1_chair.txt,103,18,8,12,1,chair,chair,chair,0.3532511142113404,0.7701421800947867,4.7050574919672204e-05,0.0,1.0015909944945356,0.0001825300829761349
196,data/RawData/106_18_1_12_1_chair.txt,106,18,1,12,1,chair,chair,chair,0.352883871662981,0.768957345971564,4.948414176202488e-05,0.0,1.0012952566136861,0.0002132929603820625
197,data/RawData/206_18_1_2_1_chair.txt,206,18,1,2,1,chair,chair,chair,0.35141081693566806,0.7677725118483413,4.157189758013734e-05,0.0,1.0000992037500316,0.0002391248230582638
198,data/RawData/103_18_8_7_1_chair.txt,103,18,8,7,1,chair,chair,chair,0.3505530729056337,0.7665876777251185,4.532892943479382e-05,0.0,1.0010488743970485,0.00016439044120192478
199,data/RawData/103_18_7_8_1_chair.txt,103,18,7,8,1,chair,chair,chair,0.35005074267735203,0.7654028436018957,4.691237768959736e-05,0.0,1.0006320142920966,0.00014147153485310167
200,data/RawData/106_18_1_10_1_chair.txt,106,18,1,10,1,chair,chair,chair,0.350018958414526,0.764218009478673,5.160202490567343e-05,0.0,1.0003213072039416,0.0001817328259573508
201,data/RawData/106_18_1_7_1_chair.txt,106,18,1,7,1,chair,chair,chair,0.34978852957814344,0.7630331753554502,4.756023504022191e-05,0.0,1.0001147142383122,0.0001714235899632925
202,data/RawData/106_18_8_12_1_chair.txt,106,18,8,12,1,chair,chair,chair,0.349732689294505,0.7618483412322274,4.788500157244464e-05,0.0,1.0010170348783485,0.0001440138103350179
203,data/RawData/103_18_8_9_1_chair.txt,103,18,8,9,1,chair,chair,chair,0.34936606649410945,0.7606635071090048,4.5666656127047374e-05,0.0,1.0017532138945233,0.00012193395162828267
204,data/RawData/106_18_8_8_1_chair.txt,106,18,8,8,1,chair,chair,chair,0.3492743484808527,0.759478672985782,4.316177815711333e-05,0.0,1.004999582752713,0.00011662999214433621
205,data/RawData/106_18_7_12_1_chair.txt,106,18,7,12,1,chair,chair,chair,0.3485085984096913,0.7582938388625592,3.510267482594587e-05,0.0,1.001094088048842,0.00013419154861637607
206,data/RawData/206_18_5_20_2_chair.txt,206,18,5,20,2,chair,chair,chair,0.346465705423974,0.7571090047393365,3.7504903513142814e-05,0.0,1.0006796455702938,0.0001066297084012955
207,data/RawData/106_18_0_10_1_chair.txt,106,18,0,10,1,chair,chair,chair,0.3462040010044815,0.7559241706161137,4.732933279245474e-05,0.0,1.0000101494233873,0.00012612953333062112
208,data/RawData/204_18_0_5_1_chair.txt,204,18,0,5,1,chair,chair,chair,0.34573356917721754,0.754739336492891,3.53691663108062e-05,0.0,1.0001672819602179,0.0001372862276330424
209,data/RawData/204_18_0_4_1_chair.txt,204,18,0,4,1,chair,chair,chair,0.3454068760107388,0.7535545023696683,4.81020128816174e-05,0.0,1.001041116534819,0.0001205842941139014
210,data/RawData/105_18_0_7_1_chair.txt,105,18,0,7,1,chair,chair,chair,0.3449484541462302,0.7523696682464455,3.0318359675495886e-05,0.0,1.005178201567445,0.00011342577738023202
211,data/RawData/302_18_1_5_1_chair.txt,302,18,1,5,1,chair,chair,chair,0.34310053138440794,0.7511848341232228,4.029410286604415e-05,0.0,1.0019759149939194,7.878584086125961e-05
212,data/RawData/206_18_4_8_2_chair.txt,206,18,4,8,2,chair,chair,chair,0.34250459061970484,0.75,4.334810316642891e-05,0.0,1.0041033305049518,0.00010705673643348854
213,data/RawData/103_18_7_12_1_chair.txt,103,18,7,12,1,chair,chair,chair,0.3413985192850971,0.7488151658767772,4.830719385132395e-05,0.0001013645298541632,0.9997510802487389,9.924802462654054e-05
214,data/RawData/305_18_0_5_1_chair.txt,305,18,0,5,1,chair,chair,chair,0.34109479303700363,0.7476303317535545,5.2753204372568905e-05,0.0,1.0010515539285016,6.708287566629445e-05
215,data/RawData/204_18_2_41_2_chair.txt,204,18,2,41,2,chair,chair,chair,0.34107366128881744,0.7464454976303317,3.5419668165963375e-05,0.0,1.0001318967071493,0.00014501034294812532
216,data/RawData/106_18_1_8_1_chair.txt,106,18,1,8,1,chair,chair,chair,0.3408655624399753,0.745260663507109,4.3387630724083994e-05,0.0005050334749435708,0.9993114321164113,0.00014014677498756607
217,data/RawData/106_18_7_9_1_chair.txt,106,18,7,9,1,chair,chair,chair,0.340443921320486,0.7440758293838863,5.096749003998703e-05,0.0,0.999934715889457,0.00010845598851353819
218,data/RawData/106_18_0_6_1_chair.txt,106,18,0,6,1,chair,chair,chair,0.3402465483725841,0.7428909952606635,5.19200651723496e-05,0.0,1.0009712224899543,8.842531467139203e-05
219,data/RawData/105_18_0_9_1_chair.txt,105,18,0,9,1,chair,chair,chair,0.33998690742005677,0.7417061611374408,4.1546159606116496e-05,0.0,1.0020260449207712,7.559743773239405e-05
220,data/RawData/103_18_7_7_1_chair.txt,103,18,7,7,1,chair,chair,chair,0.3393268145955641,0.740521327014218,4.993763271040897e-05,0.0,1.0007408643480151,7.13396162573481e-05
221,data/RawData/106_18_7_7_1_chair.txt,106,18,7,7,1,chair,chair,chair,0.33890136008269667,0.7393364928909952,1.5436267801917113e-05,0.0,1.0003793016000242,9.744084452705124e-05
222,data/RawData/106_18_0_8_1_chair.txt,106,18,0,8,1,chair,chair,chair,0.33726037517903296,0.7381516587677726,4.5695260587092854e-05,0.0,1.000458043346,7.193509289309992e-05
223,data/RawData/106_18_8_9_1_chair.txt,106,18,8,9,1,chair,chair,chair,0.3368173122121641,0.7369668246445498,4.87270937092759e-05,0.0,1.0002871503356414,0.00010601466886120849
224,data/RawData/106_18_7_11_1_chair.txt,106,18,7,11,1,chair,chair,chair,0.3367971367760619,0.735781990521327,4.944244767884945e-05,0.0,1.0029503787831784,6.849641735820735e-05
225,data/RawData/106_18_0_9_1_chair.txt,106,18,0,9,1,chair,chair,chair,0.33676770648406074,0.7345971563981043,4.2407510191130725e-05,0.0,1.001619918456549,8.056534584854144e-05
226,data/RawData/107_18_1_7_1_chair.txt,107,18,1,7,1,chair,chair,chair,0.335940153902672,0.7334123222748815,5.320365496026433e-05,0.0,1.0036719484928127,5.8443857667341115e-05
227,data/RawData/107_18_1_10_1_chair.txt,107,18,1,10,1,chair,chair,chair,0.3357386884196808,0.7322274881516587,4.436640103631289e-05,0.0,1.0059923037175065,5.061701919879518e-05
228,data/RawData/204_18_8_9_1_chair.txt,204,18,8,9,1,chair,chair,chair,0.3351700653881058,0.731042654028436,2.4582267884899253e-05,0.0,1.0013389976638107,7.928208324118587e-05
229,data/RawData/204_18_8_11_1_chair.txt,204,18,8,11,1,chair,chair,chair,0.3347158918419556,0.7298578199052133,2.6791482278220477e-05,0.0,1.0008974629427099,0.00011972252293612239
230,data/RawData/106_18_7_10_1_chair.txt,106,18,7,10,1,chair,chair,chair,0.33251141454694955,0.7286729857819905,5.573011860515231e-05,0.0,1.0008788595228446,6.683647145653882e-05
231,data/RawData/107_18_1_11_1_chair.txt,107,18,1,11,1,chair,chair,chair,0.3318959249650519,0.7274881516587678,5.249118702696401e-05,0.0,1.0007428963778968,5.174432517108174e-05
232,data/RawData/305_18_0_3_1_chair.txt,305,18,0,3,1,chair,chair,chair,0.3315827600141763,0.726303317535545,4.8975664827328875e-05,0.0,1.0000535013522016,7.038879752473082e-05
233,data/RawData/206_18_5_4_2_chair.txt,206,18,5,4,2,chair,chair,chair,0.331466309489443,0.7251184834123223,4.7129588554236376e-05,0.0,1.0001618327173465,6.285470019721873e-05
234,data/RawData/305_18_8_5_1_chair.txt,305,18,8,5,1,chair,chair,chair,0.33084864144236087,0.7239336492890995,1.061935840741122e-05,0.0,1.0074986834611155,3.272697610178113e-05
235,data/RawData/206_18_5_5_2_chair.txt,206,18,5,5,2,chair,chair,chair,0.3307177343290923,0.7227488151658767,5.366508118598775e-05,0.0,1.0011444931083473,6.58063218007849e-05
236,data/RawData/103_18_8_11_1_chair.txt,103,18,8,11,1,chair,chair,chair,0.3291600244456383,0.7215639810426541,5.15387808373529e-05,0.000843961204280951,0.9990360433121895,6.845669965408403e-05
237,data/RawData/302_18_1_7_1_chair.txt,302,18,1,7,1,chair,chair,chair,0.3291406944810825,0.7203791469194313,5.4732141192972404e-05,0.0,1.003331692121049,4.583292872003337e-05
238,data/RawData/107_18_0_11_1_chair.txt,107,18,0,11,1,chair,chair,chair,0.32895433329923085,0.7191943127962085,4.584901642529441e-05,0.0,1.003582974207476,5.1383727376801835e-05
239,data/RawData/302_18_0_5_1_chair.txt,302,18,0,5,1,chair,chair,chair,0.3281706031047088,0.7180094786729858,5.337581409375295e-05,8.890369696681881e-05,0.9998020778602658,5.5642625626305895e-05
240,data/RawData/103_18_8_8_1_chair.txt,103,18,8,8,1,chair,chair,chair,0.32815162437339584,0.716824644549763,4.48383569866217e-05,0.0005763477604047296,0.9992974318519088,8.138202765262375e-05
241,data/RawData/105_18_0_8_1_chair.txt,105,18,0,8,1,chair,chair,chair,0.3280981404462018,0.7156398104265402,5.0118917331529047e-05,0.00010179672356648087,0.9997974163992879,5.0667956766082527e-05
242,data/RawData/106_18_7_8_1_chair.txt,106,18,7,8,1,chair,chair,chair,0.32801075841039223,0.7144549763033176,4.008899714309359e-05,0.0,1.003259514243992,5.484624013093577e-05
243,data/RawData/204_18_2_5_2_chair.txt,204,18,2,5,2,chair,chair,chair,0.3275184043903118,0.7132701421800948,3.639138135741529e-05,0.0,1.0009028252680436,5.471348489865017e-05
244,data/RawData/206_18_5_3_2_chair.txt,206,18,5,3,2,chair,chair,chair,0.3269274892738577,0.7120853080568721,5.088455337638818e-05,0.0,1.0010355537915876,5.37896710214343e-05
245,data/RawData/302_18_0_1_1_chair.txt,302,18,0,1,1,chair,chair,chair,0.32533171662872623,0.7109004739336493,5.302014863987825e-05,0.0,1.0035998795791814,3.281833170312548e-05
246,data/RawData/105_18_0_10_1_chair.txt,105,18,0,10,1,chair,chair,chair,0.32497564518490357,0.7097156398104265,3.156956594336988e-05,0.0017833304293207734,0.9980890552546494,9.604474700931118e-05
247,data/RawData/204_18_8_13_1_chair.txt,204,18,8,13,1,chair,chair,chair,0.3247800402968369,0.7085308056872038,6.572174914779348e-06,0.0,1.001259038346801,4.524744527460583e-05
248,data/RawData/103_18_8_10_1_chair.txt,103,18,8,10,1,chair,chair,chair,0.3236714590136997,0.707345971563981,4.615607254178706e-05,0.0009546442434006534,0.9989414789720109,5.772070895712171e-05
249,data/RawData/106_18_0_11_1_chair.txt,106,18,0,11,1,chair,chair,chair,0.32326560417429,0.7061611374407583,4.956149047212604e-05,0.0,1.0026221401211663,4.699829451252271e-05
250,data/RawData/204_18_2_48_2_chair.txt,204,18,2,48,2,chair,chair,chair,0.3220087113860389,0.7049763033175356,1.6370114690761785e-05,0.0,1.0052707675160883,1.4612113962860579e-05
251,data/RawData/204_18_0_3_1_chair.txt,204,18,0,3,1,chair,chair,chair,0.32005471884852565,0.7037914691943128,2.470670825316033e-05,0.0,1.0002447820872287,7.804611860091177e-05
252,data/RawData/103_18_1_11_1_chair.txt,103,18,1,11,1,chair,chair,chair,0.3190916367367258,0.70260663507109,3.334989052829539e-05,0.0,1.0025014873026366,3.609175550481081e-05
253,data/RawData/305_18_0_6_1_chair.txt,305,18,0,6,1,chair,chair,chair,0.31821971704232727,0.7014218009478673,4.0912313064324665e-05,0.0,1.0022472116756544,2.5188089302716602e-05
254,data/RawData/204_18_0_2_1_chair.txt,204,18,0,2,1,chair,chair,chair,0.3180888698996313,0.7002369668246445,4.392160784971557e-05,0.0003584430408677381,0.999556847682392,4.078766574700372e-05
255,data/RawData/204_18_7_4_1_chair.txt,204,18,7,4,1,chair,chair,chair,0.3164475214218157,0.6990521327014217,4.31460761273961e-05,0.0,1.0024668854005812,2.7731475499761743e-05
256,data/RawData/105_18_8_12_1_chair.txt,105,18,8,12,1,chair,chair,chair,0.31634427156487327,0.6978672985781991,1.593719943124035e-05,0.0,1.0028769372290187,2.7870482892902815e-05
257,data/RawData/101_18_0_8_1_chair.txt,101,18,0,8,1,chair,chair,chair,0.31616884345442203,0.6966824644549763,3.802547797973167e-05,8.834628539216134e-05,0.9998474336692033,2.619456426212123e-05
258,data/RawData/101_18_7_11_1_chair.txt,101,18,7,11,1,chair,chair,chair,0.31553175449651927,0.6954976303317536,1.0259783533331063e-05,0.0,1.0056102072676028,2.1029798006985797e-05
259,data/RawData/204_18_8_7_1_chair.txt,204,18,8,7,1,chair,chair,chair,0.31519108093980847,0.6943127962085308,1.5160655042709035e-05,0.0008904710766970612,0.9990567954795779,3.757278550974772e-05
260,data/RawData/302_18_1_4_1_chair.txt,302,18,1,4,1,chair,chair,chair,0.3147170361569826,0.693127962085308,4.959996701905376e-05,0.0,1.0037708380317192,2.3055732722474114e-05
261,data/RawData/102_18_1_7_1_chair.txt,102,18,1,7,1,chair,chair,chair,0.314595266289441,0.6919431279620853,4.2829534953101984e-05,0.0,1.000482736081104,2.0426691026518132e-05
262,data/RawData/102_18_0_10_1_chair.txt,102,18,0,10,1,chair,chair,chair,0.31447661570544466,0.6907582938388626,4.217081276920764e-05,0.0,1.0017962136451493,1.2261013355204416e-05
263,data/RawData/102_18_0_11_1_chair.txt,102,18,0,11,1,chair,chair,chair,0.3142284289765429,0.6895734597156398,3.636441683185181e-05,0.0,1.0003050322067704,3.774102290755775e-05
264,data/RawData/206_18_4_1_2_chair.txt,206,18,4,1,2,chair,chair,chair,0.31360546074921225,0.6883886255924171,0.0,0.0,1.0039180441139777,9.811570708635633e-06
265,data/RawData/204_18_8_15_3_chair.txt,204,18,8,15,3,chair,chair,chair,0.31319931030335374,0.6872037914691943,9.854883895462974e-06,0.0020114301001594483,0.9979603453306887,1.836968206363887e-05
266,data/RawData/206_18_5_2_2_chair.txt,206,18,5,2,2,chair,chair,chair,0.312987988113386,0.6860189573459715,5.453785176856805e-05,0.0,1.0012042124847715,4.6713609844097955e-05
267,data/RawData/206_18_7_13_1_chair.txt,206,18,7,13,1,chair,chair,chair,0.3127628027578468,0.6848341232227488,0.0,0.0,1.0018127420080898,2.8754614937701962e-05
268,data/RawData/106_18_0_7_1_chair.txt,106,18,0,7,1,chair,chair,chair,0.31177859908106603,0.683649289099526,3.575940798714743e-05,0.0,1.0002346212783484,4.1298997434730435e-05
269,data/RawData/206_18_1_5_1_chair.txt,206,18,1,5,1,chair,chair,chair,0.3117270723250379,0.6824644549763034,6.549697508105053e-05,0.0,1.0072994349366653,9.814497629560399e-05
270,data/RawData/105_18_0_6_1_chair.txt,105,18,0,6,1,chair,chair,chair,0.3113996479165505,0.6812796208530806,2.91379815564527e-05,0.0021987251468811456,0.9977449176348154,2.721923353578796e-05
271,data/RawData/103_18_1_12_1_chair.txt,103,18,1,12,1,chair,chair,chair,0.31094984927062946,0.6800947867298578,3.0236791684304054e-05,0.0,1.0044152253131597,1.733204893615467e-05
272,data/RawData/105_18_8_11_1_chair.txt,105,18,8,11,1,chair,chair,chair,0.31091537384371365,0.6789099526066351,1.123746905524604e-05,0.0,1.0028436926577275,1.563921948650582e-05
273,data/RawData/107_18_1_9_1_chair.txt,107,18,1,9,1,chair,chair,chair,0.3109122034135281,0.6777251184834123,5.466537152907246e-05,0.0,1.0019916685854093,2.052217524075386e-05
274,data/RawData/206_18_7_10_1_chair.txt,206,18,7,10,1,chair,chair,chair,0.31086220015199634,0.6765402843601895,0.0,0.00016478955647649865,0.9997738020343026,6.418205097975257e-05
275,data/RawData/305_18_1_1_1_chair.txt,305,18,1,1,1,chair,chair,chair,0.3103794822780837,0.6753554502369669,3.642072401128979e-05,0.0,1.0051738037906681,1.7525718013319447e-05
276,data/RawData/105_18_1_7_1_chair.txt,105,18,1,7,1,chair,chair,chair,0.30900883289860626,0.6741706161137441,2.447970271307135e-05,0.002284945788766618,0.9976513769268901,3.9197578394077686e-05
277,data/RawData/103_18_1_8_1_chair.txt,103,18,1,8,1,chair,chair,chair,0.30788468272385033,0.6729857819905213,3.161634360217055e-05,0.0004289108803959608,0.9995140195373798,2.545323537419129e-05
278,data/RawData/302_18_0_3_1_chair.txt,302,18,0,3,1,chair,chair,chair,0.3077724623428714,0.6718009478672986,4.606187054922847e-05,0.0,1.0038380207237922,1.161172011300212e-05
279,data/RawData/303_18_1_2_1_chair.txt,303,18,1,2,1,chair,chair,chair,0.30727562529071545,0.6706161137440758,4.0175359233372704e-05,0.0,1.0015481169561726,2.3553298812440144e-05
280,data/RawData/204_18_2_10_2_chair.txt,204,18,2,10,2,chair,chair,chair,0.3066915173081086,0.669431279620853,5.237625983702563e-05,0.0,1.0014083652489614,1.1386453834687408e-05
281,data/RawData/103_18_1_10_1_chair.txt,103,18,1,10,1,chair,chair,chair,0.3051195913935735,0.6682464454976303,3.956580664391874e-05,0.0012178532290759493,0.9987236988068007,1.8882154202260407e-05
282,data/RawData/303_18_7_2_1_chair.txt,303,18,7,2,1,chair,chair,chair,0.30501235433681034,0.6670616113744076,1.6639641284088767e-05,0.0,1.0046743868804546,1.1502988623883207e-05
283,data/RawData/204_18_0_7_2_chair.txt,204,18,0,7,2,chair,chair,chair,0.304665503693111,0.6658767772511849,4.6608151623538674e-05,0.00043385707183571853,0.9995043655581016,1.5169215156848868e-05
284,data/RawData/204_18_7_6_1_chair.txt,204,18,7,6,1,chair,chair,chair,0.30465722855638727,0.6646919431279621,2.1590291308376454e-05,0.0,1.004953792008095,1.1852056796155718e-05
285,data/RawData/302_18_0_2_1_chair.txt,302,18,0,2,1,chair,chair,chair,0.30453923291670965,0.6635071090047393,5.9317251672339817e-05,0.0,1.003055207079209,1.5389425343715657e-05
286,data/RawData/304_18_2_6_1_chair.txt,304,18,2,6,1,chair,chair,chair,0.30425773661112493,0.6623222748815166,0.0,0.0,1.000566256062672,1.6059341107004577e-05
287,data/RawData/101_18_1_13_1_chair.txt,101,18,1,13,1,chair,chair,chair,0.30397773317954335,0.6611374407582938,5.620745946111112e-05,0.0,1.0013160607769498,1.0442200228342569e-05
288,data/RawData/107_18_1_12_1_chair.txt,107,18,1,12,1,chair,chair,chair,0.303854003775902,0.659952606635071,5.9880307432353686e-05,0.0,1.0041722238492423,2.755365062489374e-05
289,data/RawData/103_18_0_12_1_chair.txt,103,18,0,12,1,chair,chair,chair,0.30358432381816164,0.6587677725118484,4.331025268995258e-05,0.0,1.0005267841784287,1.967693872370973e-05
290,data/RawData/206_18_7_9_1_chair.txt,206,18,7,9,1,chair,chair,chair,0.30348780153612614,0.6575829383886256,5.675128676928632e-06,0.0,1.0000835130596166,3.863044605161675e-05
291,data/RawData/101_18_0_7_1_chair.txt,101,18,0,7,1,chair,chair,chair,0.3034095755692411,0.6563981042654028,4.280995528386295e-05,0.0014101058003176334,0.9985260032551879,2.1080985914779123e-05
292,data/RawData/103_18_5_12_1_chair.txt,103,18,5,12,1,chair,chair,chair,0.3026336117086157,0.6552132701421801,0.0,0.0,1.0019047172774456,1.5702656289404484e-05
293,data/RawData/101_18_8_12_1_chair.txt,101,18,8,12,1,chair,chair,chair,0.30261978328576344,0.6540284360189573,2.7408501499917348e-05,0.0,1.005744470247196,1.8234781412599427e-05
294,data/RawData/106_18_2_7_1_chair.txt,106,18,2,7,1,chair,chair,chair,0.3025757078122868,0.6528436018957346,2.2719749313854783e-05,0.0,1.0023484295539329,1.10326211493e-05
